,20,9,22,32,23,25,24,7
1949-07-01,-27.71506116729225,-33.19943869306802,-42.96373861935523,-7.25960698106777,-13.908825979669702,-21.83936282860839,-44.59554887235915,9.70731018281898
1949-08-01,-24.274843989996604,-31.857698432168373,-42.183959340923174,-6.003009459186454,-12.820258627035077,-21.84044851403498,-44.99749614322124,8.928258117638856
1949-09-01,-21.44809126287016,-32.64624929696372,-42.922452806531645,-5.468488721599115,-12.72898198071658,-22.063405851680898,-45.77078673162613,7.661647671596858
1949-10-01,-18.740535961416477,-32.725602623710635,-43.875537937599624,-4.129465874930991,-12.504873473613474,-21.96124511919447,-45.89989997915352,6.990071339649786
1949-11-01,-18.894911058548242,-36.254709926800274,-47.31504095307314,-5.553032606926527,-14.329247997694692,-22.389904774400275,-46.61049886057571,5.786518296102645
1949-12-01,-17.811865877251506,-33.44674038148762,-47.79115069898431,-6.075260903368196,-15.36496836948529,-22.524600085847656,-46.777651331686506,5.330391513201253
1950-01-01,-17.868063001617347,-30.025543477788755,-47.582541922537494,-6.0521379989130955,-16.236888107274186,-22.606563272083157,-46.888183948788004,4.557985519363509
1950-02-01,-16.551096777609693,-24.22062904225396,-45.060833418657325,-4.644990311891803,-15.997560951245845,-22.365000210081963,-46.5760918501234,4.189886715783275
1950-03-01,-16.591114314104555,-21.592317121964484,-45.190764978625516,-4.394302675615872,-17.012780421225212,-22.404785772757467,-47.181852854254885,3.5685469631331417
1950-04-01,-15.953582632742304,-19.23478757480438,-44.751315386090106,-4.146865547987822,-17.8944452436453,-22.529767894420786,-48.62826525423103,2.7195676515133798
1950-05-01,-18.09260070675389,-21.14497075852691,-47.32240850869422,-5.608410433675145,-19.713059279350954,-23.217798972749822,-51.45607710233682,1.3806782673700444
1950-06-01,-18.244881974469575,-22.174324097571805,-47.56463042926797,-5.078378463264713,-20.07715407126598,-23.483079634427796,-53.97309647855415,0.4180408735666017
1950-07-01,-18.372966037421286,-25.00032105409362,-48.39171452648985,-5.250070699677723,-20.649958228766117,-23.91089079939571,-56.36567901047781,-0.6077298150269124
1950-08-01,-18.014748151117665,-26.405326983879917,-48.081656812665535,-5.558413260095257,-21.296081651147908,-24.417672609522217,-58.40195725387257,-1.7264797947862467
1950-09-01,-16.471260342221367,-24.69801283022866,-46.20881887738556,-5.351064859096031,-21.760968726253484,-24.79287212022837,-59.89535457402207,-2.7493841145589175
1950-10-01,-14.474340446036212,-22.245362582807818,-45.367966789994696,-5.135877480793194,-22.091350683462306,-25.100781683935473,-60.83610018977808,-3.792129872638042
1950-11-01,-12.021044999889613,-18.861981225754903,-44.17678518261982,-5.350896655110213,-22.834820798708982,-25.652665295549063,-62.297192817357384,-5.2937172465862705
1950-12-01,-10.124256618774531,-16.537133131112164,-42.46928766861175,-5.921124834285502,-24.236839808934583,-26.148345882337324,-63.06349979626946,-6.327599621593235
1951-01-01,-8.798158669488899,-18.01472732295753,-42.65745035207864,-6.6446429433637615,-25.689119022347974,-26.651700071523752,-63.260407479927416,-7.264816493685144
1951-02-01,-9.010845344987196,-22.944697818477426,-44.137133343979215,-7.848642382515113,-27.668599676864364,-27.316111610601453,-63.535829464066246,-8.38007541386684
1951-03-01,-8.621098084290052,-22.96244305985971,-43.17556169030794,-6.966723930701211,-28.564600372940447,-27.50456961339568,-62.840877474433505,-8.654040702002655
1951-04-01,-9.96751670209375,-24.52441190955822,-44.802409137125714,-6.5079567665502,-30.22811125130015,-27.769779690143448,-62.139805343201544,-8.861051513136086
1951-05-01,-11.731756900231257,-28.685995200690087,-49.47846101666387,-6.790575323027824,-32.79989972022596,-28.44970824770981,-61.880103849712384,-9.336285358371262
1951-06-01,-12.429452540219149,-30.53546462611789,-52.340362786511605,-6.709643227455013,-34.44660936493636,-28.719253222406316,-61.06590183376762,-9.37254648517691
1951-07-01,-13.036802190626204,-32.20776679129805,-54.67009261368566,-8.31021974073429,-35.42254457176784,-28.798939993579367,-60.20236025109684,-9.384515627528044
1951-08-01,-12.878455726049395,-34.229387478032855,-56.05246853412005,-8.788309457558274,-35.51095713783098,-28.60905443559096,-58.631581715839296,-9.04400450132645
1951-09-01,-11.096591648915128,-33.95683863549831,-55.87707057499655,-8.007519417508679,-35.08459230441424,-28.447371708248305,-56.71638620966244,-8.601607673543477
1951-10-01,-8.796052541691811,-33.343408929293645,-56.863731667267196,-6.936736922926306,-34.84429358999745,-28.403043191253197,-55.272343225098,-8.226865609362024
1951-11-01,-3.0913425877606784,-25.931828936414597,-54.352686911433864,-3.4262241348369527,-32.757115971084815,-27.806798167736037,-53.410357205847184,-7.178980475030703
1951-12-01,1.633052772756023,-16.953962573757124,-52.27393198238496,0.12423675384825561,-30.825593452796873,-27.179045635388793,-51.41368137401881,-5.719970620081578
1952-01-01,3.8696125316860948,-11.524702825507093,-52.73921020582594,1.3991790305942176,-30.181877392662418,-26.966668934980632,-49.87954568248913,-4.74811219996445
1952-02-01,4.979981523918764,-8.140532401751896,-54.10485844365174,1.0586849800541351,-30.356629022324054,-27.17376377251684,-49.1797963862997,-4.608401363468398
1952-03-01,3.588148159870484,-6.346943348049207,-55.81872799540649,-0.004554613842173261,-30.112155121391105,-27.18265265190021,-47.65847985648368,-4.170603411793683
1952-04-01,3.899600119912246,-5.13019676447967,-55.483161175667796,-0.0133872260690574,-28.27009974962833,-26.6801313777185,-45.228918757139475,-2.9532365699486363
1952-05-01,4.3498635303175,-8.282975519292073,-54.99637840011291,-0.842901541664189,-26.957901122149313,-26.62121291474922,-43.61108429079879,-2.0458358575068356
1952-06-01,3.8127930483743735,-12.488434139527195,-54.69139784195863,-2.209957071303945,-26.68229721398872,-26.93251790871546,-42.888696093720554,-1.5571993288473576
1952-07-01,2.7674561205772825,-16.894359452286054,-55.03580756911734,-3.3051268229525848,-27.39826036157485,-27.495988111102186,-42.55494336878903,-1.1418860294461486
1952-08-01,2.9650785834751807,-17.427535873843436,-53.71000917417671,-3.7990184279559243,-27.550253249896016,-27.916302954799686,-42.02928809216502,-0.7232280003957164
1952-09-01,3.710625880025858,-13.732336865444395,-47.95307603516666,-3.9559607682695574,-27.39043037712479,-28.33439352254282,-41.12751758821395,-0.1429857510951642
1952-10-01,4.236582240993924,-9.70505540035636,-40.62801747392919,-4.283625495211218,-27.348237277188574,-28.68740854876518,-40.31851627012219,0.2525723057963116
1952-11-01,4.8315524201800955,-4.465021545168708,-32.97728674480176,-4.097443947642562,-26.94783462039278,-28.980502745550496,-39.442644334974794,0.6639491541034551
1952-12-01,4.466126267496142,-4.623927742516199,-28.932783201674642,-3.9550399319214367,-26.392441236080682,-29.46934289248246,-39.061657962372394,0.9617976737500551
1953-01-01,3.8528958669386757,-8.040855911225577,-27.530653396826846,-4.4166271581045855,-25.970478579945585,-29.909463745871452,-38.42657700519242,1.2517388338155193
1953-02-01,2.90086570726199,-8.469603787062415,-26.331416319177528,-5.078038304590862,-25.218039623249297,-30.29217625257573,-37.38013080443445,1.5111092200275138
1953-03-01,-1.8951761645098681,-19.191479978024404,-32.8785778803247,-10.021149222849525,-26.416083930285875,-31.61643932397242,-38.589335313884725,0.8592695888799415
1953-04-01,-6.262825151124067,-31.248644017226045,-40.17649855324637,-14.638202135969951,-27.714986532979324,-33.34791568003509,-40.27415710512802,-0.3760969221684125
1953-05-01,-8.88155180672831,-38.14749051679237,-45.02286424847635,-17.49622790784607,-27.909039995795666,-34.818739344022184,-41.597580369612125,-1.1956542780136292
1953-06-01,-11.461626053439524,-43.11022900196707,-47.939411107682126,-20.408216875615633,-27.97377484564889,-36.28732591015669,-43.34163314030224,-2.161363643788951
1953-07-01,-14.375689299470556,-49.59174392620252,-51.096076195138956,-24.037944315569938,-28.142708431104985,-37.6580239731386,-45.27359417700701,-3.146884714579837
1953-08-01,-16.10126982207789,-55.580006602405135,-52.971520202936766,-26.33059298244463,-27.666015769525675,-38.551208085068424,-46.308626014894344,-3.752381537854109
1953-09-01,-19.65608172140955,-65.19606953634892,-55.55858042925434,-29.20288341852059,-27.902164270970854,-39.41024551332152,-47.27346200146792,-4.570486598019872
1953-10-01,-24.529246898225292,-75.86620440073654,-58.00112459548554,-32.52067917760504,-29.221570538797163,-40.52905938980857,-48.85780474403125,-5.726440853364744
1953-11-01,-29.03709620573699,-85.07096786784416,-60.18455485304498,-35.18379419715153,-30.351192564980085,-41.55791594184554,-50.48162003206037,-6.892621783053707
1953-12-01,-31.582593920067005,-90.43993743278509,-60.050760499938434,-36.76075236041144,-30.91255521400972,-42.21279641639344,-51.25858137320024,-7.700536105490086
1954-01-01,-37.18541478252535,-98.13342310713124,-62.89061938188781,-40.489243214571104,-32.972459140699975,-43.438925018107426,-53.054305150896084,-8.736702385240902
1954-02-01,-40.01114235452914,-102.78415803564593,-61.688316022634055,-42.31829137297705,-33.86223778039905,-44.56492988282474,-54.56196258973233,-10.02448974945617
1954-03-01,-38.00021950740153,-95.81450254232156,-54.36144385782309,-40.77381157229595,-31.88586529247271,-44.86647315021006,-54.82026898679357,-10.548335666542156
1954-04-01,-36.39974390570185,-89.34472991193564,-49.259566036812,-39.9644613643184,-30.041747117721016,-45.09157027129629,-55.00477758283639,-10.59061948636606
1954-05-01,-32.13604822448637,-81.11762621809088,-43.04603833897256,-38.21630398524443,-27.426509386403296,-45.132037165604004,-55.06540319813512,-10.592554963842595
1954-06-01,-28.107296537757215,-71.67965162135042,-37.011665456788855,-36.06273799527047,-24.74999493476745,-45.09414005278633,-54.98587440031773,-10.125477110863622
1954-07-01,-24.326582736265017,-61.87014623687252,-32.81905513189878,-34.19918595273508,-22.54515151443526,-45.18730564528828,-55.168888363172144,-9.718784029030894
1954-08-01,-18.88754040118646,-49.28430523656436,-28.161491551308636,-31.537803455611925,-19.62299897474838,-44.84894454868762,-54.01104682169493,-8.79701490316588
1954-09-01,-16.405326062620954,-41.7389100354879,-27.675889562426857,-30.48561425301729,-18.39782028712349,-44.87843042291757,-53.833750203617484,-8.501201966746738
1954-10-01,-14.092114015117836,-34.43209821333088,-28.704886243078555,-29.16183359792529,-17.34681923271934,-44.7502326585482,-53.417502257385735,-8.48232153579679
1954-11-01,-11.269080879506127,-26.981861984403487,-28.98525383099254,-27.308670387979454,-15.831250227352678,-44.167192922834246,-52.450378151283246,-8.142104794712317
1954-12-01,-8.26341322674356,-16.038701986088736,-26.71534718836324,-24.254572126416104,-13.846575051597538,-43.13169708512266,-51.23915211808456,-7.17619173529589
1955-01-01,-7.450548852726039,-7.474278401289482,-23.867795096465514,-21.01601406148922,-12.134955044944308,-42.102254529099376,-49.80978048395534,-6.5793367642660545
1955-02-01,-8.384558334041987,-5.21398229684161,-23.64222428113326,-17.81641439633829,-10.71907854297588,-40.843310733076514,-47.86594170439152,-6.282233160513535
1955-03-01,-10.560344849240307,-6.725318223816405,-25.085065093569124,-15.278216331777644,-9.611289105858049,-39.45004827859788,-45.455598163943144,-5.617462371378931
1955-04-01,-12.119561737453646,-6.989997085881369,-23.861704473995253,-11.420400165046983,-7.808587805127844,-37.82374743054378,-43.01084258715049,-4.531012315441407
1955-05-01,-13.103046694842337,-5.922073040643577,-20.066116743522834,-6.585666645543366,-5.73465464153923,-36.16482396814934,-39.71209680462748,-3.5176592837837206
1955-06-01,-15.962837838026323,-5.292950098597112,-17.31555531092553,-3.0271900041736437,-4.991967204692239,-35.131451338964084,-36.441363690512645,-2.722972438047398
1955-07-01,-17.923474149310632,-3.406599142626458,-16.012752531230664,0.6153939858778402,-4.23625182363344,-33.907881055046104,-33.53752155879868,-1.6468155487745408
1955-08-01,-18.65470263086021,-0.6836225715084441,-14.239355167739634,4.1028745332207075,-3.2690294440130656,-32.43007602050015,-30.834927311186906,-0.6664313217936894
1955-09-01,-19.205285125521403,-0.50348494229232,-14.010064654382143,6.923875412307369,-2.7688371577254793,-30.934272681958834,-28.73185323355126,0.18678025763867712
1955-10-01,-20.38779660487912,-3.0755095015258727,-15.91078128032056,8.704303939299324,-3.255318277394711,-29.747884685654917,-27.624116340947303,0.5243536478602735
1955-11-01,-23.686514867102154,-10.274668566970387,-20.81089999209809,7.793997612489848,-5.329063948357837,-29.142073014442914,-27.49359883610331,0.38543702577568534
1955-12-01,-28.446543969443088,-20.391965875734257,-27.252359089440617,4.361939848525432,-9.122729913610836,-29.215766038792985,-29.086568328097073,-0.48796258947313653
1956-01-01,-35.6787730213745,-29.150695037555977,-35.47149376807908,-1.0524278774343905,-14.029887843376986,-29.414707785661708,-30.685099193184648,-1.6102347805934558
1956-02-01,-43.6067470986077,-38.146444582308405,-44.96726674396424,-8.850991030733171,-20.054093554121568,-30.018607705092123,-32.96878987143645,-3.221757570829896
1956-03-01,-46.628560921359636,-37.49549530076384,-46.8131197720827,-11.55896256923377,-23.508666249817697,-29.635528196272574,-32.911803431610785,-3.3946710148160717
1956-04-01,-48.380908869084344,-39.85437346476111,-49.22460272233777,-13.326348002274058,-27.099050444402156,-29.082305609086635,-32.98040144599483,-3.1220058810221163
1956-05-01,-46.46649128021321,-39.04619289405558,-47.30866532260135,-12.239586132916052,-28.854139175913954,-27.752698600952947,-32.41106845914236,-2.24386768300459
1956-06-01,-42.452751659464916,-37.15498767646273,-43.16296986010144,-10.250715924947048,-29.824366188097205,-26.21771799067177,-31.670223218114486,-1.1767740939648679
1956-07-01,-36.058398999631656,-32.40717925615805,-36.49432847128203,-6.979907411509682,-29.469215776704473,-24.32158517032832,-30.135010681551197,0.23506267853669105
1956-08-01,-30.541217521074664,-30.38010768219526,-31.9794690150071,-5.452014414429242,-30.10274975652319,-23.120861840053557,-29.74854865491573,1.0476613951528653
1956-09-01,-25.412220486855542,-28.395817356125022,-27.589493448486117,-3.702481516219855,-30.530066348812,-22.043381458492686,-29.178925181597073,2.126485113468205
1956-10-01,-19.202184611841176,-24.49775792568282,-21.373831337389788,-0.011035376426698718,-29.64690685271684,-20.556210070233657,-28.288067997564305,3.4101584117268215
1956-11-01,-16.258382352983027,-25.942179458478517,-18.416442808044312,1.9721068626264064,-29.801648546675143,-19.42805063626395,-28.300449662473326,4.200139510156232
1956-12-01,-14.299888459996419,-29.894742828976426,-15.470189267083978,3.367553964214735,-30.037311475051407,-18.41787980298721,-28.763017105704975,4.547221416447541
1957-01-01,-11.609563430263844,-29.705558489947155,-10.836739473575754,5.3325770420999685,-29.197034508507677,-17.08330782741639,-28.417023385493422,5.097788446455855
1957-02-01,-10.306556219108755,-28.453251596826046,-7.372114950898491,5.734969722916143,-28.695802412563275,-15.855969646919196,-28.515566497177364,5.3054106682214925
1957-03-01,-12.885282732672641,-30.19984873087122,-7.914092296811694,3.5307764079075312,-29.432947857939038,-15.090698828834961,-29.67782440440612,4.986936309125687
1957-04-01,-18.566702624112295,-36.236981801685545,-12.5165276134192,-1.181836206322132,-31.61103537792361,-15.056060495757118,-32.06722530915421,4.3440835093520205
1957-05-01,-21.43180528996217,-38.55484000935945,-14.55840111901912,-4.040832077253456,-32.25558157321452,-14.558922645567758,-33.755965515233214,3.9220421576065196
1957-06-01,-21.880239226089714,-37.21915433452499,-14.48872120893016,-5.027464996561916,-31.610818728224572,-13.757782526078556,-35.06640824920314,3.8209657724046275
1957-07-01,-19.963432678935362,-32.82247338230795,-11.93711190397884,-4.785935850620623,-29.81620201683293,-12.641631205269322,-35.91552708528569,4.024034933489583
1957-08-01,-17.46836265465952,-28.215115394971576,-9.778237183629319,-4.443117069733119,-27.657782629806334,-11.43676880112677,-36.53065716368612,4.517713078812704
1957-09-01,-15.307525557471447,-24.599686384376056,-8.45915555836246,-4.288163125883756,-25.89701186928408,-10.661843239839396,-36.888292429641645,5.019546072111469
1957-10-01,-14.025512260898232,-24.500738868732583,-8.43068258136668,-5.115511844116444,-24.663344103448544,-10.311385195526467,-37.52247037668376,5.259865645587464
1957-11-01,-13.15675926140554,-26.20774351635814,-7.9859827508644425,-6.490985599426074,-23.305555252168652,-9.946484453177446,-38.01984577730889,5.400787798290246
1957-12-01,-11.233153531188773,-25.432965777799907,-6.325289940077214,-7.17650693341654,-21.339846482350552,-9.46057081993349,-38.244144461705616,5.75619837226837
1958-01-01,-9.662601534156503,-22.651486214715682,-3.3705570413778556,-7.816640473685056,-18.928823514867087,-8.728128599576984,-37.701506905404194,6.231345680938492
1958-02-01,-9.141111747201947,-20.710323606303774,-3.3036521283094995,-8.912361352856234,-16.939264127165238,-8.317012517485711,-37.74957000260197,6.203590624163075
1958-03-01,-10.737406898748397,-24.65184060797139,-10.335457696812579,-10.951699679382656,-16.13448559861138,-8.273765387148577,-38.64678062129764,5.634528642242343
1958-04-01,-10.396826124418087,-27.984423196195557,-16.813730709959195,-10.561463115448209,-13.830129218872539,-7.573841883773688,-37.92226755767044,6.291897523858324
1958-05-01,-8.407928346699007,-28.279174433469805,-20.827189072589764,-7.979724242302963,-10.430336451682209,-6.374572868909575,-36.655697872366176,7.2955225865029965
1958-06-01,-4.70853956974534,-26.85934016375099,-24.318857841125073,-4.072043952281325,-6.509639444323987,-4.74071258661034,-34.47450516910026,8.574782602754699
1958-07-01,0.2906024581659641,-22.545507345740283,-27.858407550757267,0.5066873762309468,-1.975582038971626,-2.757438661757747,-31.647443647188055,10.290020027865884
1958-08-01,4.590941362313884,-20.324359457375227,-32.02042859180305,3.9110997935478733,1.4001273864867465,-1.3055489012908148,-29.35278584414405,11.41085377082552
1958-09-01,9.669370844008384,-17.647843227148144,-35.05536837923227,7.269764054139091,4.381386763735202,0.08851435915506911,-27.258589422649894,12.436116319242782
1958-10-01,14.04533224247968,-15.35068724600057,-37.35334779308593,9.906002171758377,6.515414474066836,1.1079646951599298,-25.345043463867682,13.619742243449515
1958-11-01,17.060995897601885,-16.02413526326265,-40.57066592821308,11.648759929906948,7.493057176762769,1.6411619986786787,-23.95420944322112,14.129339089904775
1958-12-01,23.03407213234348,-12.698867379527123,-38.620334966159795,15.703562822651056,9.855702253430744,2.5825757977395964,-21.37643407698144,15.120616772303176
1959-01-01,27.09375331491011,-10.368271448210946,-38.17115051558617,18.614752392081463,11.38852910179175,3.327861444310607,-18.89698935945675,15.781120608286436
1959-02-01,24.542562768988144,-21.86205658100067,-46.21161839641593,16.58198293793246,9.62303334631899,2.8943851541353016,-17.96946641474826,15.39659248091547
1959-03-01,23.660685143669433,-32.49594134947004,-52.573596583318775,15.075605344846963,8.034217180851307,2.160873993085608,-17.746905369080633,14.130975720966372
1959-04-01,21.769258763885258,-41.105712210504734,-58.33191568665457,13.164726243468962,6.12319935321426,1.2461639309157764,-17.71499504401001,12.802893981996892
1959-05-01,18.474081810700902,-48.93558184505613,-64.45612495097306,10.667659224875798,3.6715414086882667,0.19343009686896925,-17.94139886137358,11.280800673028228
1959-06-01,16.772960374264684,-53.21552273989144,-67.76328280461138,9.63539167050008,2.1712505768631916,-0.38463839927794674,-17.23967780066626,10.304652491262665
1959-07-01,14.32618448268109,-57.231766216917414,-71.85735103924469,8.1287429188855,-0.07632991065735834,-1.2326445823636234,-16.892258141528764,9.079856908544429
1959-08-01,11.156139069192468,-61.31553561017813,-76.90206002053927,6.119275096312165,-2.794682649307842,-2.095477803234131,-17.01846812393432,7.824216620397087
