,height,pres,u2,v2,u_s,v_s
1836-01-01,,101584.09283299423,21.60640917190129,4.331633220845453,23.67335964868121,10.599721039353796
1836-02-01,,101045.8154125297,2.757008876367915,0.06931358803537511,2.791450540818861,0.44260880125995666
1836-03-01,,100293.78288555375,20.49483041598272,9.919564047306856,24.966735003398494,17.369442531027182
1836-04-01,,101227.17538836875,0.020622757042824354,-1.518135253602565,0.17813880150388234,-1.52841184983764
1836-05-01,,102126.42781179563,-4.821221411433267,-15.114039272033969,-9.803688369671693,-17.35806189838481
1836-06-01,,101326.96076160828,16.843024090985725,1.6954775847287733,17.67043944939793,5.606390464963241
1836-07-01,,101456.85762308157,17.220340723952365,-1.2814538461448377,17.849571605549688,-4.869208951403989
1836-08-01,,101717.39657518578,1.9453382429382902,-6.087815010692053,3.9531253756580074,-6.993164588413497
1836-09-01,,101304.69362392422,1.290061827256457,-0.014480433449380629,1.297281840071556,-0.1374421237759932
1836-10-01,,101314.96180478235,6.906724447816917,6.196417459057426,9.513137786841071,9.010690166699952
1836-11-01,,100903.08895994484,-0.11132015224253124,5.232856250881132,-0.7713070275880216,5.2882234159400925
1836-12-01,,101262.16899670922,1.800822251219842,0.014797119030818246,1.8082056746103705,0.16390831564096522
1837-01-01,,101758.55605268906,4.1687067024984445,1.639930937818796,4.920823778959701,3.0863837371485436
1837-02-01,,101673.52557491875,7.3486480297233765,13.282963184902762,12.313181924359807,16.554423342693212
1837-03-01,,101642.84128663703,0.2751432073275495,-0.2101800741702536,0.3654222273781888,-0.3193826596760681
1837-04-01,,101145.71037590562,-6.464397001999394,6.382000969526806e-05,-6.464428911925483,0.020311621115393537
1837-05-01,,101410.71512691703,1.2113712122935851,-0.5819629072853569,1.473904110341576,-1.0215938223991896
1837-06-01,,101599.68830617063,3.7001998225457298,-0.005264279573925848,3.7028310268107996,-0.1396660265945301
1837-07-01,,101504.81438473579,4.499297590215781,-0.1034771714436558,4.550742070634229,-0.69013195341816
1837-08-01,,101590.7053622786,3.6931574309192556,0.12441574279858453,3.754850028242679,0.6891779175917165
1837-09-01,,101448.67975849984,0.0012397926666244826,1.335982838590059,0.04071705799632792,1.3366025911740451
1837-10-01,,101912.22151069781,5.4296700900795205,0.004746535395239304,5.4320428393350495,0.16060713204989646
1837-11-01,,101279.58518367281,3.783195568783172,0.021304506716475748,3.793832867571463,0.28469808115144496
1837-12-01,,101854.22357118624,-1.021918632134553,4.788883634392957,-2.4368354691718834,5.275154583220012
1838-01-01,,102059.80609581718,-35.96501842951626,0.6119117414019494,-36.26968386534687,4.7309463150646796
1838-02-01,,101081.80330683547,-3.4529211425495263,1.0633550560877694,-3.948967659005062,2.191439054710356
1838-03-01,,101178.91305335594,1.367859490916691,-0.30564233725849466,1.512982273106946,-0.7151873951418799
1838-04-01,,101026.83072307782,5.62526886120327,-6.256094953753355,8.175320537869007,-8.621539317689031
1838-05-01,,101558.42899049031,-5.272580333770415,-1.4524637517894052,-5.954690184154147,-3.125361221276889
1838-06-01,,101436.45129934735,3.7089291616905733,0.1986017229197846,3.806935151554058,0.8809326682816837
1838-07-01,,101651.46226358703,12.713995168007562,-3.9852386054506246,14.570997821191796,-8.157844759213702
1838-08-01,,101457.11251442124,20.679404852657985,-1.0034494214096157,21.17518646658464,-4.664509360674726
1838-09-01,,101848.88948359157,-2.1520649523567483,-1.1200826569560802,-2.6536529895485694,-1.914438765850608
1838-10-01,,101541.67267823922,2.4875860268780032,-0.1127407859371878,2.5433317999968628,-0.5414451851945192
1838-11-01,,100885.96368111468,-12.519595909441554,3.251072831538227,-14.051419852055103,7.160418470940685
1838-12-01,,102097.67800148703,-0.023765444126331376,3.730377963174795,-0.2986953052668391,3.7422418197110217
1839-01-01,,101216.70523092344,18.69345504240607,-0.049676056560677195,18.71827659140814,-0.964927375814605
1839-02-01,,101687.2130862764,5.702171448237516,4.960515472008348,7.797465544529298,7.272717747930319
1839-03-01,,101396.60491604079,-12.599197080129478,2.6073333844716267,-13.841606634654164,6.296705054418484
1839-04-01,,102057.18199679765,-6.983327209668843,-2.007017316794623,-7.923541982973882,-4.247796740495233
1839-05-01,,101591.03528293375,-2.696055909116115,-6.605732004230128,-5.007807930534277,-7.838693648545799
1839-06-01,,101381.26247199235,4.675970356212543,0.009744205138199387,4.6808399231921545,0.2136786463473821
1839-07-01,,101527.56732159141,11.08870374028681,1.850149891705248,11.978109811823145,4.892731205167535
1839-08-01,,101650.87606763703,5.376742046625953,-1.0287056709938516,5.86859779425977,-2.5669671584128446
1839-09-01,,100904.05996230907,2.067362160033226,12.85065095272937,5.553461606260087,13.84580006429213
1839-10-01,,102064.02094481656,-5.955160946974824,-1.240026056436602,-6.545876308707379,-2.98700843071528
1839-11-01,,101130.79061415781,-1.7015235028776554,0.7788405417681831,-2.054360659099949,1.3898949875131887
1839-12-01,,101178.05301524406,-0.5072958171855342,2.9161494285573966,-1.3178389330753177,3.1596325572874426
1840-01-01,,101226.56012274312,25.515187634026525,5.482155035277823,28.12299796187307,13.035806004799202
1840-02-01,,101898.31427824155,-1.6398276682215016,2.491956094498904,-2.6029624148683483,3.2087729319262723
1840-03-01,,102422.74025701125,0.8066986557266465,-6.0429463040796,2.3506593503271582,-6.433664328679156
1840-04-01,,101720.43072541109,0.7103825251034986,-0.9213831133431912,1.0766511944993524,-1.2261652842086386
1840-05-01,,101209.30599125063,10.164021361427025,-0.17311732823826786,10.250214556671086,-1.3377360844289448
1840-06-01,,101438.96904767562,25.757563216506107,-0.00310340847163761,25.759114874005345,-0.2827470088948567
1840-07-01,,101333.76345364079,19.073424704717354,0.9296146252693612,19.5327024378605,4.312205689782655
1840-08-01,,101610.3656032211,1.172822088256257,-0.027785867430043024,1.186633696540378,-0.1826470188427791
1840-09-01,,101256.47771784829,6.421139120517924,0.27539931421066977,6.557393149361081,1.3580213888262758
1840-10-01,,101691.81563038172,1.180653222271816,-13.866537405106236,4.214915669423549,-14.444806391097865
1840-11-01,,101012.91843272687,0.008027241676767433,1.682727030254442,0.11649932685135474,1.6867358758551427
1840-12-01,,102664.87570464484,-7.352706073374172,0.03350713795509189,-7.369440598727778,0.49748453748607296
1841-01-01,,101382.17163814032,3.482606378372233,-0.008524781747419795,3.4868661640456975,-0.17251414780138039
1841-02-01,,101664.47956835016,-7.2778434822000655,1.5330632132043767,-8.007771217100432,3.6752791635059086
1841-03-01,,101525.39003455375,11.024695168615654,7.999108587198391,14.482114395191589,12.335861217779208
1841-04-01,,101425.23368789609,0.163414222928572,0.00181761907051901,0.16432051930096267,0.01732998981749648
1841-05-01,,101446.2978382586,1.124706632129505,0.6217142803667967,1.4015031868584003,1.0420051923239935
