,height,pres,u2,v2,u_s,v_s
1836-01-01,,101547.34009545116,11.498439306979884,6.018908936319165,14.192327701783272,10.268170425261138
1836-02-01,,100885.62023895752,1.8266162851554488,0.9129524515954979,2.2369937122960404,1.5814853760092624
1836-03-01,,100242.50897668963,21.384984642240582,11.037000637573431,26.331419583451492,18.91669823739607
1836-04-01,,101000.41020280968,0.8763939691897501,-0.4726486125086939,1.087332875793189,-0.798513058412269
1836-05-01,,101795.90276350298,-3.6035135757411543,-10.425338101506888,-7.110074364661905,-12.093614923223033
1836-06-01,,101221.3513099323,14.420348359664622,2.319138078234436,15.536705757540298,6.230664523806479
1836-07-01,,101355.31048900473,11.808581492961876,-0.29810044162261834,11.956702732522473,-1.899738727110708
1836-08-01,,101508.54413405455,0.49387464213513704,-3.126175826443787,1.3371055043191435,-3.364062167287926
1836-09-01,,101119.66279497358,1.852002817705451,0.1206013833875801,1.911352541694468,0.48774870120582775
1836-10-01,,101167.5801504185,3.5675976085970835,5.9383939979076255,5.82353440126442,7.513343030916919
1836-11-01,,100689.25008034043,1.1856929560227238,4.701649563038404,2.64207883200783,5.2611996143656405
1836-12-01,,101117.23971252434,1.7552307216892096,0.3370221405976327,1.9163471766431177,0.839723489203104
1837-01-01,,101626.59613033412,2.1769577162580926,2.4413329879560806,3.17077649550738,3.3577947293080586
1837-02-01,,101553.5462890477,5.072582721643057,8.996040131775283,8.447736572808276,11.249973146108497
1837-03-01,,101431.05168270458,0.05070788252866396,-0.13520120714957357,0.09709302900010341,-0.1585406362563745
1837-04-01,,100819.01854549673,-0.661232929246599,0.07536573884940073,-0.6978992011632205,0.23561473395469035
1837-05-01,,101212.02824924258,3.1442661218615635,-0.08850704469994355,3.188212531698989,-0.5349048505646937
1837-06-01,,101405.27151037018,3.3230431419278883,0.04116113543328928,3.3435603706123698,0.37212157675377344
1837-07-01,,101320.15020520154,3.053127026882146,-0.02783614136049812,3.067013517705793,-0.292851713803574
1837-08-01,,101394.61782077116,2.2685284288705203,0.33564487986066543,2.430563964301804,0.9349210861593776
1837-09-01,,101199.82656490426,0.028464569693347715,0.9986940395306456,0.17099013953552547,1.0128263329340277
1837-10-01,,101742.69502041172,1.85781301315975,0.1470440881753029,1.9299351316523559,0.5429570741666359
1837-11-01,,101127.22303750526,1.9268986615220787,0.03500755563959361,1.9443236520396163,0.26207163344580403
1837-12-01,,101582.6803084748,-0.7900836585072882,2.7508503466382996,-1.6726129538295138,3.1209901530568924
1838-01-01,,101626.50707057652,-16.94641527927192,0.007077111449772516,-16.949953465633655,0.34638382628524633
1838-02-01,,100754.44941918227,-2.5642369160077068,0.29184493896139935,-2.706228099708439,0.9129803035291719
1838-03-01,,101003.25551495871,3.380892416140669,-0.0001756437645951565,3.380980236882368,-0.024369315181067414
1838-04-01,,100903.09649808602,5.388992458251883,-2.252823843230745,6.4172961920139056,-4.149176541142766
1838-05-01,,101226.99912656861,-0.5621009312797107,-0.5550676654872678,-0.7924402240164026,-0.7874669294409345
1838-06-01,,101261.61637938338,5.980773843281885,0.8985648886298824,6.414340897309238,2.486268738790627
1838-07-01,,101537.86392959203,9.465786219654776,-1.0334294293228448,9.969118858117609,-3.2939639397632186
1838-08-01,,101374.61845765257,11.822266010906992,-0.03203654488794167,11.838273446258214,-0.616255544351502
1838-09-01,,101557.10052588988,-0.969882706613633,-0.5473832454776287,-1.2130828530100422,-0.9113319708582702
1838-10-01,,101368.3723704495,0.7198608411210411,0.012458956392008608,0.7260635959799489,0.09551931962812371
1838-11-01,,100515.68917437983,-6.650475011652893,2.060247002443191,-7.611204838144928,4.2363001450153845
1838-12-01,,101864.50100398758,-0.10836628874665513,2.604620364379496,-0.5422142519507304,2.6582513585103547
1839-01-01,,101187.58737506853,11.389444840847093,0.13460492629968362,11.456549618715705,1.2454693370696357
1839-02-01,,101547.93705614765,4.316424461473078,4.037952027143624,6.005084098979855,5.808146991746235
1839-03-01,,101037.04970737979,-1.8993796559329643,1.1778394452916363,-2.417603639498073,1.9038040968616523
1839-04-01,,101727.83077598673,-2.692226210134032,-1.942844283576434,-3.5325144400251514,-3.000869909322825
1839-05-01,,101288.45015432817,-0.4251700028146508,-4.9519870810177995,-1.5120204669474098,-5.160194997453259
1839-06-01,,101204.93468009384,5.667155326225291,0.17250075952172514,5.752759171881363,1.0036658358921184
1839-07-01,,101383.69859823925,8.307356609340118,1.7234378115746625,9.128493102890443,4.157817983646796
1839-08-01,,101487.04146217216,3.249818257299361,-0.24901706591515138,3.372028901517072,-0.9334182911788091
1839-09-01,,100695.3454473255,2.892754357426964,11.020304649506073,6.344057224477409,12.382493644777554
1839-10-01,,101739.09446597312,-3.8793135795746654,-1.1571601654969874,-4.420187891077453,-2.4141265071177083
1839-11-01,,100846.23730988322,-0.6095471259930014,0.9447811817564297,-0.9733634227965582,1.2118168737201918
1839-12-01,,100933.62592132497,-0.005066177470087802,3.4458035061544887,-0.13222223051888005,3.448335664507705
1840-01-01,,101193.30676591753,11.286683184948506,7.169264057808393,14.432824720307561,11.502850047718823
1840-02-01,,101605.54116027826,-1.9509227287235675,1.7971347221480052,-2.7041025256944433,2.5953350815582263
1840-03-01,,102225.10673050834,-0.07906742430944942,-4.569058015053201,-0.606230406988657,-4.608422158797152
1840-04-01,,101485.12496385882,0.4759572999459796,-0.39541801814593336,0.6440011208364439,-0.5869902054899949
1840-05-01,,101079.43694539822,8.940808580335272,0.01918243265275452,8.950394657703663,0.41457740432388324
