,height,pres,u2,v2,u_s,v_s
1836-01-01,,101302.29125204645,17.334397629609484,3.0235550398549207,18.785442408877834,7.8455968794532795
1836-02-01,,100806.39557344033,3.131429818515245,4.761148589872978e-05,3.1314536241677073,0.012210417417135667
1836-03-01,,100184.79539339931,7.951678610301807,8.547706490878168,11.454161147468858,11.875685290746578
1836-04-01,,101059.6229935063,-0.24274221863095946,-0.3663864444252592,-0.3845272982532927,-0.47241558510984766
1836-05-01,,101882.07025572071,-1.4572670952783868,-6.75393124730691,-3.459177526154733,-7.447004032751798
1836-06-01,,101141.00857175999,10.529403788322297,2.5047510907293753,11.71502794538136,5.713782779388825
1836-07-01,,101180.77424020204,14.165720263481052,0.0933418517255079,14.212314559691416,1.1536755443808357
1836-08-01,,101436.18446672591,6.676317895264658,-1.77562617384748,7.511848337019948,-3.873950581642786
1836-09-01,,101122.35863587262,0.7600237663923254,0.025704186974997476,0.7727689942524648,0.14211438429953444
1836-10-01,,101181.38500599567,4.170343380929756,2.5576314557002964,5.296976998911935,4.148214082629425
1836-11-01,,100896.90050234983,-0.8121379856288515,2.753954533506249,-1.7018105637985967,3.133824605809143
1836-12-01,,101045.96143029927,1.2500220174104903,0.13295858331732088,1.3148217371801205,0.4288113121503526
1837-01-01,,101552.58427100608,3.1551477369866214,1.543116958970813,3.8501583374212336,2.692577191106277
1837-02-01,,101571.87919163326,3.9826821051876022,8.223345941954843,6.972282945977752,10.01870207206781
1837-03-01,,101420.03335500912,1.1206332497074531,-0.09659638105587753,1.167933215882875,-0.34289936897830503
1837-04-01,,101140.23611918924,-10.177779082848117,-0.02760597509735558,-10.191572723341974,-0.5307820699388474
1837-05-01,,101222.257135301,0.2060487836215931,-0.24067680698554977,0.30339292107305266,-0.3278970703529707
1837-06-01,,101422.96468908529,2.5466709748149765,0.03268523439521992,2.5629614885332153,0.2903564400642789
1837-07-01,,101310.52186512393,2.958828063126669,0.0021727801556666857,2.959914253833294,0.08020974924032727
1837-08-01,,101434.65599954277,2.2820309359247792,0.33723877766517324,2.4448424317209296,0.939850688453482
1837-09-01,,101355.76986423937,0.0009538839902544925,0.900492533960734,0.029323630507761277,0.9009693497175764
1837-10-01,,101694.10739747417,7.059231284092072,0.40354046056387377,7.258197556274809,1.7353761398963405
1837-11-01,,101080.68075416515,3.494653888112111,1.1699596421008753,4.037475672979241,2.336109923857798
1837-12-01,,101804.08505037414,-0.3382086993068018,2.697568467107454,-1.0132750104676684,2.8616807574018304
1838-01-01,,102117.06000367123,-27.760451363198747,0.4567722303756081,-27.98790565894356,3.5901036413791996
1838-02-01,,101034.71330162176,-0.5375357217166102,1.6417846161296032,-1.0823412265343362,1.8915534896730473
1838-03-01,,101017.05870486394,0.06508387906635298,0.13976820032758458,0.11546673963425992,0.1692093569228786
1838-04-01,,100701.20041744229,4.0959348624089005,-1.0172061248585818,4.576362357392686,-2.28059604698288
1838-05-01,,101499.51815493577,-6.205941606331965,-0.34124351684461646,-6.374280238605707,-1.4947188621495116
1838-06-01,,101273.55184324566,1.4133225589275162,0.20333814279318552,1.5115763427208884,0.5733487460652683
1838-07-01,,101335.87898038042,10.21713470706152,-0.5730310902164856,10.499741780744765,-2.4865840967944055
1838-08-01,,101130.36642198569,22.02794206463169,-0.12608437049965635,22.090894296324723,-1.6713098088344607
1838-09-01,,101726.69063943511,-1.7670600840893487,-0.4799193044645029,-1.9926232928692273,-1.0384453694349254
1838-10-01,,101321.1318496721,4.599932288496558,0.10038093314438284,4.64985188519736,0.6868928790278714
1838-11-01,,100928.34450245205,-4.10621608320533,1.5092656037604588,-4.801914328469836,2.9112288399719146
1838-12-01,,101990.64619803971,0.3700885963850213,2.75542237991998,1.0755073082999926,2.9346384603211937
1839-01-01,,100869.21568652084,14.954071062618086,0.3018488116308184,15.104241454807509,2.145922012650277
1839-02-01,,101523.35509225457,4.123098282398346,3.2365610392854838,5.508593169609784,4.88057236632919
1839-03-01,,101501.60684776759,-14.391701830605589,1.966505705103887,-15.343482177690179,5.671728876122877
1839-04-01,,101946.83304611026,-7.295009562461615,-1.2076591748947434,-7.875725347259011,-3.204422867188273
