,height,pres,u2,v2,u_s,v_s
1836-01-01,,101535.31463851039,19.14487998104655,3.752338560174209,20.937155988134233,9.269202557553617
1836-02-01,,101009.6013647533,2.5256023069892635,0.05008599757605558,2.5505223629867344,0.3591739386134986
1836-03-01,,100268.21837069343,16.3429858444999,9.014983685251,20.3574295300261,15.119579412199148
1836-04-01,,101199.17580407335,-0.00013627406935481673,-1.0964562789754346,-0.012224448029567684,-1.0965244138931254
1836-05-01,,102090.05958536612,-3.7055533608944597,-12.627143870022527,-7.7795681831639,-14.360895435880986
1836-06-01,,101290.20062317968,14.864516550900767,1.8228274017747705,15.749580958715041,5.515264981827935
1836-07-01,,101404.47161782613,15.091656977840332,-0.6293297238208769,15.403108084236132,-3.1454227409281774
1836-08-01,,101672.45045459208,2.3325996594432263,-4.8246595003919,4.085954023086693,-5.876337158661465
1836-09-01,,101276.38430674012,0.9896229518456651,-0.0006894185659681651,0.9899676011143184,-0.026129288820588337
1836-10-01,,101295.23007001642,5.622387578444429,5.254928720099502,7.820261379502895,7.560391644275111
1836-11-01,,100907.32987273464,-0.3725087149507424,4.834527000367372,-1.3927189892493643,5.017325458606673
1836-12-01,,101227.48092068308,1.5300801059116367,0.032394700061699,1.5461926195037752,0.22497978285496578
1837-01-01,,101725.13628238102,3.5729363150970572,1.5406160490022067,4.2743884873559015,2.806781224025931
1837-02-01,,101653.98973796202,6.0498637532010235,11.826131541744829,10.399391135411966,14.539734240956447
1837-03-01,,101608.86568001912,0.3274833833561092,-0.11673577651043161,0.38141105571902756,-0.22771971493006968
1837-04-01,,101149.63327739133,-7.0270121538612,0.0021139035329734643,-7.028069026150164,0.12189706479830177
1837-05-01,,101378.8651901287,0.8768911464577329,-0.42138901330423073,1.0669819013071389,-0.739649238162626
1837-06-01,,101568.54840019064,3.31631364366625,-0.0003803452761782896,3.316503810851966,-0.03551744488590334
1837-07-01,,101470.79111013583,3.933548021822631,-0.03364780479921345,3.9503360991175613,-0.3653593173499563
1837-08-01,,101563.4602787828,3.2926914053622323,0.1699540481246295,3.3765993135864965,0.7671314177117474
1837-09-01,,101436.75205023841,0.0004841368444092929,1.2520888688670433,0.024625530296369373,1.2523309138940255
1837-10-01,,101876.88598341447,5.294745027781121,0.02801416543645432,5.308733631702104,0.3861510800414849
1837-11-01,,101243.78460592651,3.5637581725198535,0.1308207086567454,3.628579016889719,0.6952175396404842
1837-12-01,,101850.91494006186,-0.8064731559773091,4.1064740852496975,-1.9905175374214508,4.491646750168327
1838-01-01,,102081.26578376252,-31.884508641939533,0.4903540047292403,-32.12875017549416,3.9843623770125536
1838-02-01,,101080.216533847,-2.5352080535256456,1.1452974577013084,-3.054643549271846,2.053113149600841
1838-03-01,,101148.381262893,0.8306365872731234,-0.1284262189714694,0.8925428036568294,-0.35095414224961075
1838-04-01,,100968.51155006135,4.820685170914929,-4.633602396604323,6.7510105820021815,-6.618716607548904
1838-05-01,,101551.67473984636,-5.388768103301908,-1.0961275092558922,-5.911480240193141,-2.6661343693777786
1838-06-01,,101408.13408633869,2.929024786904766,0.18673631347106062,3.020950428768149,0.7627750268203051
1838-07-01,,101595.09709698733,11.462350138870825,-2.923226093974019,12.841047921812532,-6.48477384499294
1838-08-01,,101400.75803673244,19.076914311602902,-0.6784457229891108,19.413173634796976,-3.6610025295783344
1838-09-01,,101831.78665391769,-1.9620908442158276,-0.8926463344602413,-2.366696786857758,-1.596330378835335
1838-10-01,,101506.9529280384,2.553136982046948,-0.05724855537069084,2.5816025745612885,-0.38657573769923054
1838-11-01,,100904.34712384979,-9.945676999299364,2.65792284091027,-11.196040953799075,5.78786626426235
